BN	TN	seqType	Horizon	PrepTime	startTime	startTimeReal	startTRReal	startTRtime	press0	press1	press2	press3	press4	cueP	complete	iti	MT	RT	isError	response0	response1	response2	response3	response4	pressTime0	pressTime1	pressTime2	pressTime3	pressTime4	timeThreshold	timeThresholdSuper	points	Gain1	Gain2	Gain3	Gain4	Gain5	
BN	TN	seqType	Horizon	PrepTime	startTime	startTimeReal	startTRReal	startTRtime	press0	press1	press2	press3	press4	cueP	complete	iti	MT	RT	isError	response0	response1	response2	response3	response4	pressTime0	pressTime1	pressTime2	pressTime3	pressTime4	timeThreshold	timeThresholdSuper	points	Gain1	Gain2	Gain3	Gain4	Gain5	
3	60	1	5	1000	348020.000	348021.989	348	899.990	3	2	4	5	1	32451	0	1000	820.000	378.000	0	3	2	4	5	1	1382.000	1628.000	1826.000	1986.000	2116.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	61	0	5	1000	353020.000	353022.000	353	898.014	3	5	1	2	4	35124	0	1000	740.000	380.000	0	3	5	1	2	4	1384.000	1606.000	1798.000	1912.000	2012.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	62	1	5	1000	358020.000	358020.013	358	894.014	3	2	4	5	1	32451	0	1000	1048.000	342.000	0	3	2	4	5	1	1346.000	1586.000	1844.000	2076.000	2278.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	63	1	5	1000	363020.000	363021.988	363	893.990	1	3	2	5	4	13254	0	1000	900.000	334.000	0	1	3	2	5	4	1338.000	1546.000	1798.000	1992.000	2164.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	64	1	5	1000	368020.000	368021.987	368	891.995	1	3	2	5	4	13254	0	1000	908.000	338.000	0	1	3	2	5	4	1342.000	1552.000	1782.000	1994.000	2172.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	65	1	5	1000	373020.000	373022.010	373	892.005	3	2	4	5	1	32451	0	1000	852.000	358.000	0	3	2	4	5	1	1362.000	1588.000	1810.000	1978.000	2120.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	66	0	5	1000	378020.000	378022.052	378	890.065	3	2	4	5	1	32451	0	1000	1406.000	416.000	0	3	2	4	5	1	1420.000	1650.000	2310.000	2520.000	2726.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	67	1	5	1000	383020.000	383022.000	383	888.013	3	5	1	2	4	35124	0	1000	890.000	388.000	0	3	5	1	2	4	1392.000	1616.000	1846.000	2026.000	2208.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
3	68	0	5	1000	388020.000	388021.989	388	885.993	1	3	2	5	4	13254	0	16000	966.000	412.000	0	1	3	2	5	4	1416.000	1630.000	1886.000	2104.000	2300.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	1	1	5	1000	8020.000	8020.020	9	16.018	3	5	1	2	4	35124	0	1000	0.000	0.000	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	6000.000	5000.000	0	1.000	1.000	1.000	1.000	1.000	-842150451	
4	2	1	5	1000	13020.000	13021.991	14	15.990	3	2	4	5	1	32451	0	1000	0.000	450.000	0	3	2	0	0	0	3628.000	3958.000	0.000	0.000	0.000	6000.000	5000.000	0	1.000	1.000	1.000	1.000	1.000	-842150451	
4	3	1	5	1000	18020.000	18022.002	19	14.002	3	2	4	5	1	32451	0	1000	898.000	370.000	0	3	2	4	5	1	1374.000	1632.000	1858.000	2036.000	2154.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	4	1	5	1000	23020.000	23021.990	24	13.990	3	5	1	2	4	35124	0	1000	928.000	326.000	0	3	5	1	2	4	1330.000	1538.000	1818.000	2022.000	2170.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	5	1	5	1000	28020.000	28020.034	29	10.013	1	3	2	5	4	13254	0	1000	774.000	372.000	0	1	3	2	5	4	1376.000	1572.000	1786.000	1936.000	2032.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	6	1	5	1000	33020.000	33020.013	34	8.023	3	5	1	2	4	35124	0	1000	1006.000	320.000	0	3	5	1	2	4	1324.000	1522.000	1818.000	2052.000	2236.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	7	0	5	1000	38020.000	38020.011	39	5.991	1	4	5	2	3	14523	0	1000	952.000	376.000	0	1	4	5	2	3	1380.000	1568.000	1856.000	2112.000	2254.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	8	0	5	1000	43020.000	43020.012	44	3.979	3	5	1	2	4	35124	0	1000	874.000	316.000	0	3	5	1	2	4	1320.000	1510.000	1792.000	1924.000	2072.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	9	1	5	1000	48020.000	48020.002	49	1.985	1	4	5	2	3	14523	0	1000	824.000	328.000	0	1	4	5	2	3	1332.000	1552.000	1784.000	1928.000	2040.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	10	0	5	1000	53020.000	53020.013	54	0.000	3	5	1	2	4	35124	0	1000	984.000	382.000	0	3	5	1	2	4	1386.000	1660.000	1936.000	2094.000	2258.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	11	1	5	1000	58020.000	58020.015	58	999.993	3	2	4	5	1	32451	0	1000	776.000	284.000	0	3	2	4	5	1	1288.000	1484.000	1700.000	1820.000	1944.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	12	1	5	1000	63020.000	63020.008	63	997.986	1	4	5	2	3	14523	0	1000	772.000	356.000	0	1	4	5	2	3	1360.000	1534.000	1740.000	1920.000	2034.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	13	1	5	1000	68020.000	68020.001	68	995.987	3	2	4	5	1	32451	0	1000	774.000	406.000	0	3	2	4	5	1	1410.000	1628.000	1798.000	1932.000	2068.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	14	0	5	1000	73020.000	73020.005	73	993.991	3	5	1	2	4	35124	0	1000	1172.000	396.000	0	3	5	1	2	4	1400.000	1624.000	1934.000	2192.000	2486.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	15	0	5	1000	78020.000	78020.011	78	992.003	1	4	5	2	3	14523	0	1000	990.000	352.000	0	1	4	5	2	3	1356.000	1660.000	1886.000	2122.000	2264.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	16	0	5	1000	83020.000	83020.123	83	990.120	3	2	4	5	1	32451	0	1000	966.000	292.000	0	3	2	4	5	1	1296.000	1528.000	1768.000	1974.000	2128.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	17	0	5	1000	88020.000	88020.001	88	989.999	3	5	1	2	4	35124	0	16000	1102.000	384.000	0	3	5	1	2	4	1388.000	1668.000	1966.000	2186.000	2412.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	18	0	5	1000	108020.000	108020.000	108	982.003	3	5	1	2	4	35124	0	1000	860.000	452.000	0	3	5	1	2	4	1524.000	1744.000	1990.000	2152.000	2296.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	19	0	5	1000	113020.000	113020.031	113	980.036	3	2	4	5	1	32451	0	1000	820.000	356.000	0	3	2	4	5	1	1360.000	1588.000	1780.000	1950.000	2096.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	20	1	5	1000	118020.000	118020.002	118	977.884	1	4	5	2	3	14523	0	1000	1210.000	314.000	0	1	4	5	2	3	1318.000	1556.000	1772.000	1946.000	2464.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	21	0	5	1000	123020.000	123020.000	123	977.975	3	2	4	5	1	32451	0	1000	888.000	374.000	0	3	2	4	5	1	1378.000	1592.000	1864.000	2032.000	2158.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	22	0	5	1000	128020.000	128022.012	128	978.010	1	4	5	2	3	14523	0	1000	896.000	346.000	0	1	4	5	2	3	1350.000	1588.000	1814.000	2020.000	2160.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	23	0	5	1000	133020.000	133020.000	133	973.991	1	3	2	5	4	13254	0	1000	902.000	332.000	0	1	3	2	5	4	1336.000	1532.000	1796.000	1982.000	2158.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	24	0	5	1000	138020.000	138020.003	138	971.989	1	3	2	5	4	13254	0	1000	1184.000	370.000	0	1	3	2	5	4	1374.000	1644.000	1896.000	2270.000	2492.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	25	1	5	1000	143020.000	143021.990	143	971.954	3	5	1	2	4	35124	0	1000	1260.000	290.000	0	3	5	1	2	4	1294.000	1480.000	2140.000	2324.000	2476.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	26	0	5	1000	148020.000	148020.001	148	967.998	3	2	4	5	1	32451	0	1000	878.000	386.000	0	3	2	4	5	1	1390.000	1626.000	1848.000	2016.000	2144.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	27	1	5	1000	153020.000	153020.023	153	966.015	3	2	4	5	1	32451	0	1000	796.000	374.000	0	3	2	4	5	1	1378.000	1600.000	1802.000	1946.000	2062.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	28	0	5	1000	158020.000	158020.001	158	963.998	1	4	5	2	3	14523	0	1000	860.000	326.000	0	1	4	5	2	3	1330.000	1530.000	1780.000	1964.000	2084.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	29	1	5	1000	163020.000	163021.990	163	965.990	3	2	4	5	1	32451	0	1000	752.000	322.000	0	3	2	4	5	1	1326.000	1510.000	1638.000	1850.000	1968.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	30	0	5	1000	168020.000	168020.002	168	961.989	3	2	4	5	1	32451	0	1000	800.000	408.000	0	3	2	4	5	1	2366.000	2580.000	2766.000	2926.000	3072.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	31	1	5	1000	173020.000	173020.056	173	960.052	3	5	1	2	4	35124	0	1000	846.000	402.000	0	3	5	1	2	4	1406.000	1614.000	1870.000	2032.000	2166.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	32	0	5	1000	178020.000	178022.002	178	959.992	3	5	1	2	4	35124	0	1000	878.000	370.000	0	3	5	1	2	4	1374.000	1566.000	1782.000	2018.000	2188.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	33	1	5	1000	183020.000	183021.991	183	959.961	1	3	2	5	4	13254	0	1000	718.000	310.000	0	1	3	2	5	4	1314.000	1486.000	1660.000	1826.000	1946.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	34	1	5	1000	188020.000	188020.000	188	953.897	1	4	5	2	3	14523	0	16000	756.000	326.000	0	1	4	5	2	3	1330.000	1514.000	1724.000	1868.000	1996.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	35	1	5	1000	208020.000	208022.003	208	949.985	1	4	5	2	3	14523	0	1000	828.000	406.000	0	1	4	5	2	3	1410.000	1614.000	1834.000	2026.000	2142.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	36	0	5	1000	213020.000	213020.109	213	946.109	1	3	2	5	4	13254	0	1000	920.000	350.000	0	1	3	2	5	4	1354.000	1536.000	1822.000	2034.000	2154.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	37	0	5	1000	218020.000	218020.002	218	944.004	1	4	5	2	3	14523	0	1000	822.000	324.000	0	1	4	5	2	3	1328.000	1552.000	1750.000	1938.000	2076.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	38	1	5	1000	223020.000	223020.012	223	941.999	1	3	2	5	4	13254	0	1000	810.000	218.000	0	1	3	2	5	4	1222.000	1434.000	1630.000	1812.000	1958.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	39	1	5	1000	228020.000	228020.001	228	939.998	3	2	4	5	1	32451	0	1000	742.000	336.000	0	3	2	4	5	1	1340.000	1550.000	1730.000	1864.000	1978.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	40	0	5	1000	233020.000	233020.010	233	939.987	1	3	2	5	4	13254	0	1000	958.000	310.000	0	1	3	2	5	4	1314.000	1476.000	1664.000	2036.000	2206.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	41	0	5	1000	238020.000	238020.008	238	937.994	3	2	4	5	1	32451	0	1000	992.000	618.000	0	3	2	4	5	1	1622.000	1872.000	2130.000	2356.000	2542.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	42	0	5	1000	243020.000	243020.002	243	936.007	3	2	4	5	1	32451	0	1000	796.000	328.000	0	3	2	4	5	1	1332.000	1538.000	1714.000	1888.000	2012.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	43	1	5	1000	248020.000	248020.016	248	934.015	1	3	2	5	4	13254	0	1000	864.000	380.000	0	1	3	2	5	4	1384.000	1546.000	1792.000	2012.000	2186.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	44	0	5	1000	253020.000	253021.999	253	933.996	3	2	4	5	1	32451	0	1000	1568.000	398.000	0	3	2	4	5	1	1402.000	1780.000	2370.000	2670.000	2864.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	45	0	5	1000	258020.000	258020.001	258	929.998	1	3	2	5	4	13254	0	1000	950.000	342.000	0	1	3	2	5	4	1346.000	1532.000	1812.000	2034.000	2242.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	46	1	5	1000	263020.000	263021.990	263	929.907	1	4	5	2	3	14523	0	1000	892.000	394.000	0	1	4	5	2	3	1398.000	1588.000	1844.000	2070.000	2220.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	47	1	5	1000	268020.000	268020.013	268	927.990	1	4	5	2	3	14523	0	1000	864.000	344.000	0	1	4	5	2	3	1348.000	1558.000	1798.000	2006.000	2136.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	48	0	5	1000	273020.000	273021.995	273	927.999	1	4	5	2	3	14523	0	1000	1072.000	346.000	0	1	4	5	2	3	1350.000	1576.000	1796.000	2078.000	2352.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	49	0	5	1000	278020.000	278021.994	278	926.007	1	4	5	2	3	14523	0	1000	946.000	368.000	0	1	4	5	2	3	1372.000	1592.000	1806.000	2066.000	2246.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	50	1	5	1000	283020.000	283021.992	283	923.999	3	5	1	2	4	35124	0	1000	1574.000	244.000	1	3	5	2	2	4	1248.000	1436.000	1874.000	2540.000	2732.000	6000.000	5000.000	0	1.000	1.000	1.000	1.000	1.000	-842150451	
4	51	1	5	1000	288020.000	288021.990	288	921.993	3	5	1	2	4	35124	0	16000	1084.000	326.000	0	3	5	1	2	4	1330.000	1536.000	1898.000	2112.000	2322.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	52	1	5	1000	308020.000	308021.976	308	916.002	3	5	1	2	4	35124	0	1000	1468.000	354.000	0	3	5	1	2	4	1358.000	1712.000	1994.000	2350.000	2700.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	53	1	5	1000	313020.000	313021.978	313	913.998	1	4	5	2	3	14523	0	1000	1438.000	344.000	0	1	4	5	2	3	1348.000	1708.000	2038.000	2336.000	2622.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	54	1	5	1000	318020.000	318020.008	318	910.030	3	5	1	2	4	35124	0	1000	1578.000	334.000	0	3	5	1	2	4	1338.000	1684.000	2026.000	2398.000	2732.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	55	0	5	1000	323020.000	323020.001	323	908.013	1	3	2	5	4	13254	0	1000	1392.000	270.000	0	1	3	2	5	4	1274.000	1626.000	1942.000	2246.000	2530.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	56	1	5	1000	328020.000	328021.988	328	908.013	1	3	2	5	4	13254	0	1000	1456.000	518.000	0	1	3	2	5	4	1522.000	1822.000	2184.000	2528.000	2822.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	57	1	5	1000	333020.000	333021.984	333	905.990	1	3	2	5	4	13254	0	1000	1580.000	378.000	0	1	3	2	5	4	1382.000	1742.000	2102.000	2484.000	2798.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	58	0	5	1000	338020.000	338021.988	338	905.995	1	4	5	2	3	14523	0	1000	1396.000	358.000	0	1	4	5	2	3	1362.000	1658.000	1954.000	2280.000	2598.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	59	1	5	1000	343020.000	343021.972	343	903.991	1	4	5	2	3	14523	0	1000	1526.000	352.000	0	1	4	5	2	3	1356.000	1628.000	1998.000	2402.000	2708.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	60	1	5	1000	348020.000	348021.974	348	901.982	1	3	2	5	4	13254	0	1000	1364.000	300.000	0	1	3	2	5	4	1304.000	1588.000	1922.000	2256.000	2482.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	61	0	5	1000	353020.000	353021.974	353	899.985	3	5	1	2	4	35124	0	1000	1464.000	328.000	0	3	5	1	2	4	1358.000	1668.000	1972.000	2298.000	2606.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	62	0	5	1000	358020.000	358021.987	358	898.013	3	5	1	2	4	35124	0	1000	1532.000	348.000	0	3	5	1	2	4	1352.000	1686.000	2030.000	2384.000	2664.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	63	0	5	1000	363020.000	363021.989	363	895.988	1	3	2	5	4	13254	0	1000	1334.000	664.000	0	1	3	2	5	4	1668.000	1952.000	2274.000	2604.000	2924.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	64	1	5	1000	368020.000	368020.005	368	892.029	3	2	4	5	1	32451	0	1000	1312.000	362.000	0	3	2	4	5	1	1366.000	1684.000	1966.000	2254.000	2586.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	65	1	5	1000	373020.000	373020.019	373	892.030	1	3	2	5	4	13254	0	1000	1142.000	340.000	0	1	3	2	5	4	1344.000	1600.000	1870.000	2142.000	2406.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	66	0	5	1000	378020.000	378022.001	378	892.006	1	3	2	5	4	13254	0	1000	1010.000	392.000	0	1	3	2	5	4	1396.000	1636.000	1892.000	2114.000	2316.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	67	0	5	1000	383020.000	383021.991	383	890.001	3	5	1	2	4	35124	0	1000	1122.000	326.000	0	3	5	1	2	4	1330.000	1578.000	1836.000	2114.000	2350.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
4	68	1	5	1000	388020.000	388020.009	388	886.007	3	5	1	2	4	35124	0	16000	844.000	238.000	0	3	5	1	2	4	1242.000	1470.000	1680.000	1846.000	2010.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	1	1	5	1000	8020.000	8020.019	9	15.999	1	4	5	2	3	14523	0	1000	1024.000	480.000	0	1	4	5	2	3	1484.000	1804.000	2044.000	2278.000	2408.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	2	1	5	1000	13020.000	13020.001	14	14.024	3	2	4	5	1	32451	0	1000	1036.000	300.000	0	3	2	4	5	1	1304.000	1604.000	1862.000	2074.000	2228.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	3	1	5	1000	18020.000	18020.001	19	12.003	3	5	1	2	4	35124	0	1000	1024.000	386.000	0	3	5	1	2	4	1390.000	1642.000	1918.000	2128.000	2326.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	4	0	5	1000	23020.000	23020.001	24	9.998	1	3	2	5	4	13254	0	1000	1116.000	352.000	0	1	3	2	5	4	1356.000	1580.000	1910.000	2174.000	2404.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	5	0	5	1000	28020.000	28020.064	29	8.066	1	4	5	2	3	14523	0	1000	1144.000	330.000	0	1	4	5	2	3	1334.000	1598.000	1854.000	2140.000	2398.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	6	0	5	1000	33020.000	33020.015	34	6.005	3	2	4	5	1	32451	0	1000	1044.000	308.000	0	3	2	4	5	1	1312.000	1564.000	1794.000	2022.000	2238.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	7	0	5	1000	38020.000	38020.013	39	5.990	3	5	1	2	4	35124	0	1000	1066.000	344.000	0	3	5	1	2	4	1348.000	1622.000	1886.000	2098.000	2324.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	8	0	5	1000	43020.000	43020.022	44	4.012	3	5	1	2	4	35124	0	1000	1006.000	354.000	0	3	5	1	2	4	1358.000	1598.000	1850.000	2052.000	2262.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	9	1	5	1000	48020.000	48020.013	49	2.002	1	3	2	5	4	13254	0	1000	982.000	360.000	0	1	3	2	5	4	1364.000	1586.000	1832.000	2052.000	2246.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	10	1	5	1000	53020.000	53022.001	54	2.002	1	3	2	5	4	13254	0	1000	948.000	440.000	0	1	3	2	5	4	1444.000	1682.000	1918.000	2118.000	2318.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	11	0	5	1000	58020.000	58020.024	58	998.025	1	3	2	5	4	13254	0	1000	910.000	350.000	0	1	3	2	5	4	1354.000	1556.000	1786.000	1980.000	2186.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	12	0	5	1000	63020.000	63020.021	63	998.032	1	3	2	5	4	13254	0	1000	1084.000	352.000	0	1	3	2	5	4	1356.000	1586.000	1878.000	2116.000	2362.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	13	1	5	1000	68020.000	68020.026	68	996.028	1	4	5	2	3	14523	0	1000	1192.000	400.000	0	1	4	5	2	3	1404.000	1854.000	2132.000	2370.000	2530.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	14	1	5	1000	73020.000	73020.113	73	994.103	1	3	2	5	4	13254	0	1000	1128.000	332.000	0	1	3	2	5	4	1336.000	1638.000	1894.000	2160.000	2364.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	15	1	5	1000	78020.000	78022.007	78	993.993	3	2	4	5	1	32451	0	1000	988.000	448.000	0	3	2	4	5	1	1452.000	1726.000	1976.000	2176.000	2350.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	16	0	5	1000	83020.000	83020.011	83	990.011	3	5	1	2	4	35124	0	1000	0.000	358.000	0	3	5	1	2	0	1760.000	2572.000	3116.000	3936.000	0.000	6000.000	5000.000	0	1.000	1.000	1.000	1.000	1.000	-842150451	
5	17	0	5	1000	88020.000	88020.003	88	987.975	3	2	4	5	1	32451	0	16000	0.000	0.000	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	6000.000	5000.000	0	1.000	1.000	1.000	1.000	1.000	-842150451	
5	18	0	5	1000	108020.000	108021.991	108	983.910	3	2	4	5	1	32451	0	1000	0.000	388.000	0	3	2	4	5	0	3158.000	3438.000	3668.000	3926.000	0.000	6000.000	5000.000	0	1.000	1.000	1.000	1.000	1.000	-842150451	
5	19	0	5	1000	113020.000	113020.010	113	980.018	3	2	4	5	1	32451	0	1000	1190.000	262.000	0	3	2	4	5	1	1266.000	1648.000	1888.000	2124.000	2274.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	20	1	5	1000	118020.000	118020.012	118	978.010	1	3	2	5	4	13254	0	1000	0.000	514.000	0	1	0	0	0	0	3724.000	0.000	0.000	0.000	0.000	6000.000	5000.000	0	1.000	1.000	1.000	1.000	1.000	-842150451	
5	21	0	5	1000	123020.000	123020.010	123	976.022	3	2	4	5	1	32451	0	1000	1022.000	348.000	0	3	2	4	5	1	1352.000	1608.000	1856.000	2092.000	2278.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	22	1	5	1000	128020.000	128020.011	128	974.003	3	2	4	5	1	32451	0	1000	960.000	366.000	0	3	2	4	5	1	1370.000	1636.000	1868.000	2078.000	2258.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	23	1	5	1000	133020.000	133020.013	133	972.013	3	2	4	5	1	32451	0	1000	932.000	362.000	0	3	2	4	5	1	1366.000	1608.000	1836.000	2038.000	2186.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	24	0	5	1000	138020.000	138022.002	138	974.004	1	4	5	2	3	14523	0	1000	936.000	416.000	0	1	4	5	2	3	1420.000	1650.000	1878.000	2114.000	2240.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	25	1	5	1000	143020.000	143020.093	143	970.052	1	3	2	5	4	13254	0	1000	934.000	356.000	0	1	3	2	5	4	1360.000	1594.000	1818.000	2026.000	2214.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	26	0	5	1000	148020.000	148020.000	148	967.989	1	4	5	2	3	14523	0	1000	960.000	346.000	0	1	4	5	2	3	1350.000	1578.000	1838.000	2054.000	2212.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	27	1	5	1000	153020.000	153020.013	153	966.000	1	4	5	2	3	14523	0	1000	864.000	334.000	0	1	4	5	2	3	1338.000	1552.000	1776.000	1972.000	2112.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	28	1	5	1000	158020.000	158020.005	158	964.001	1	4	5	2	3	14523	0	1000	878.000	400.000	0	1	4	5	2	3	1404.000	1608.000	1882.000	2050.000	2168.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
5	29	0	5	1000	163020.000	163020.001	163	962.027	1	3	2	5	4	13254	0	1000	1214.000	322.000	0	1	3	2	5	4	1326.000	1616.000	1908.000	2274.000	2464.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
