BN	TN	seqType	Horizon	PrepTime	startTime	startTimeReal	startTRReal	startTRtime	press0	press1	press2	press3	press4	cueP	complete	iti	MT	RT	isError	response0	response1	response2	response3	response4	pressTime0	pressTime1	pressTime2	pressTime3	pressTime4	timeThreshold	timeThresholdSuper	points	Gain1	Gain2	Gain3	Gain4	Gain5
2	52	0	5	1000	308020	308021.974	308	916.002	1	4	5	2	3	14523	0	1000	676	478	0	1	4	5	2	3	1482	1600	1730	1858	1950	6000	5000	1	1	1	1	1	1
2	53	0	5	1000	313020	313021.977	313	914.002	1	3	2	5	4	13254	0	1000	1066	452	0	1	3	2	5	4	1456	1622	1760	2138	2334	6000	5000	1	1	1	1	1	1
2	54	0	5	1000	318020	318021.972	318	911.981	3	5	1	2	4	35124	0	1000	704	442	0	3	5	1	2	4	1446	1572	1674	1832	1952	6000	5000	1	1	1	1	1	1
2	55	1	5	1000	323020	323021.97	323	909.999	3	5	1	2	4	35124	0	1000	666	390	0	3	5	1	2	4	1394	1516	1638	1760	1874	6000	5000	1	1	1	1	1	1
2	56	0	5	1000	328020	328021.975	328	908.004	3	5	1	2	4	35124	0	1000	632	390	0	3	5	1	2	4	1394	1512	1604	1752	1848	6000	5000	1	1	1	1	1	1
2	57	1	5	1000	333020	333021.988	333	905.997	3	2	4	5	1	32451	0	1000	806	442	0	3	2	4	5	1	1446	1604	1704	1866	1980	6000	5000	1	1	1	1	1	1
2	58	0	5	1000	338020	338022.002	338	906.011	3	2	4	5	1	32451	0	1000	784	448	0	3	2	4	5	1	1452	1608	1700	1862	1982	6000	5000	1	1	1	1	1	1
2	59	1	5	1000	343020	343021.992	343	904.002	3	5	1	2	4	35124	0	1000	652	422	0	3	5	1	2	4	1426	1540	1654	1794	1896	6000	5000	1	1	1	1	1	1
2	60	1	5	1000	348020	348022.026	348	902.039	3	2	4	5	1	32451	0	1000	730	414	0	3	2	4	5	1	1418	1540	1628	1818	1902	6000	5000	1	1	1	1	1	1
2	61	1	5	1000	353020	353021.986	353	899.99	1	3	2	5	4	13254	0	1000	704	382	0	1	3	2	5	4	1386	1526	1658	1766	1890	6000	5000	1	1	1	1	1	1
2	62	1	5	1000	358020	358022.013	358	898.036	1	3	2	5	4	13254	0	1000	776	542	0	1	3	2	5	4	1546	1686	1834	1942	2092	6000	5000	1	1	1	1	1	1
