BN	TN	seqType	Horizon	PrepTime	startTime	startTimeReal	startTRReal	startTRtime	press0	press1	press2	press3	press4	cueP	complete	iti	MT	RT	isError	response0	response1	response2	response3	response4	pressTime0	pressTime1	pressTime2	pressTime3	pressTime4	timeThreshold	timeThresholdSuper	points	Gain1	Gain2	Gain3	Gain4	Gain5
2	43	1	5	1000	248020	248022.004	248	936.004	1	4	5	2	3	14523	0	1000	734	390	0	1	4	5	2	3	1394	1598	1732	1866	2014	6000	5000	1	1	1	1	1	1
2	44	1	5	1000	253020	253022.018	253	934.01	3	5	1	2	4	35124	0	1000	716	380	0	3	5	1	2	4	1384	1534	1696	1822	1962	6000	5000	1	1	1	1	1	1
2	45	1	5	1000	258020	258021.974	258	932.015	1	4	5	2	3	14523	0	1000	768	274	0	1	4	5	2	3	1278	1470	1626	1760	1918	6000	5000	1	1	1	1	1	1
2	46	0	5	1000	263020	263021.978	263	929.999	3	2	4	5	1	32451	0	1000	754	460	0	3	2	4	5	1	1464	1646	1800	1952	2070	6000	5000	1	1	1	1	1	1
2	47	1	5	1000	268020	268021.975	268	927.994	3	5	1	2	4	35124	0	1000	730	366	0	3	5	1	2	4	1370	1542	1662	1810	1956	6000	5000	1	1	1	1	1	1
2	48	1	5	1000	273020	273021.992	273	928.019	3	5	1	2	4	35124	0	1000	740	346	0	3	5	1	2	4	1350	1502	1640	1792	1950	6000	5000	1	1	1	1	1	1
2	49	0	5	1000	278020	278021.958	278	925.998	3	5	1	2	4	35124	0	1000	650	360	0	3	5	1	2	4	1364	1490	1618	1738	1866	6000	5000	1	1	1	1	1	1
2	50	0	5	1000	283020	283021.976	283	923.996	1	3	2	5	4	13254	0	1000	768	346	0	1	3	2	5	4	1350	1544	1692	1816	1952	6000	5000	1	1	1	1	1	1
2	51	0	5	1000	288020	288021.978	288	921.989	1	3	2	5	4	13254	0	16000	748	328	0	1	3	2	5	4	1332	1500	1658	1782	1918	6000	5000	1	1	1	1	1	1
2	52	0	5	1000	308020	308021.96	308	915.973	1	3	2	5	4	13254	0	1000	788	440	0	1	3	2	5	4	1444	1640	1818	1948	2106	6000	5000	1	1	1	1	1	1
2	53	1	5	1000	313020	313021.988	313	914.013	3	5	1	2	4	35124	0	1000	682	356	0	3	5	1	2	4	1360	1506	1642	1766	1922	6000	5000	1	1	1	1	1	1
2	54	0	5	1000	318020	318021.976	318	911.995	1	3	2	5	4	13254	0	1000	730	214	0	1	3	2	5	4	1218	1392	1544	1652	1798	6000	5000	1	1	1	1	1	1
2	55	1	5	1000	323020	323021.991	323	910.016	1	4	5	2	3	14523	0	1000	864	464	0	1	4	5	2	3	1468	1778	1914	2086	2252	6000	5000	1	1	1	1	1	1
2	56	1	5	1000	328020	328021.987	328	908.007	1	4	5	2	3	14523	0	1000	716	388	0	1	4	5	2	3	1392	1594	1716	1842	1972	6000	5000	1	1	1	1	1	1
2	57	0	5	1000	333020	333021.979	333	906.001	3	5	1	2	4	35124	0	1000	662	386	0	3	5	1	2	4	1390	1536	1676	1770	1970	6000	5000	1	1	1	1	1	1
2	58	1	5	1000	338020	338021.976	338	903.994	1	3	2	5	4	13254	0	1000	710	320	0	1	3	2	5	4	1324	1494	1628	1744	1866	6000	5000	1	1	1	1	1	1
2	59	1	5	1000	343020	343021.98	343	903.989	3	2	4	5	1	32451	0	1000	748	390	0	3	2	4	5	1	1394	1560	1726	1844	1992	6000	5000	1	1	1	1	1	1
2	60	0	5	1000	348020	348021.989	348	902.009	3	5	1	2	4	35124	0	1000	1458	404	1	3	5	2	2	4	1408	1564	1812	2588	2730	6000	5000	0	1	1	1	1	1
2	61	1	5	1000	353020	353021.977	353	900	1	4	5	2	3	14523	0	1000	726	374	0	1	4	5	2	3	1378	1592	1722	1856	1998	6000	5000	1	1	1	1	1	1
2	62	0	5	1000	358020	358021.988	358	898.011	1	3	2	5	4	13254	0	1000	794	386	0	1	3	2	5	4	1390	1574	1770	1892	2030	6000	5000	1	1	1	1	1	1
2	63	1	5	1000	363020	363020.013	363	894.034	1	3	2	5	4	13254	0	1000	964	320	0	1	3	2	5	4	1324	1550	1764	1934	2102	6000	5000	1	1	1	1	1	1
2	64	1	5	1000	368020	368021.982	368	894.007	3	5	1	2	4	35124	0	1000	818	308	0	3	5	1	2	4	1312	1492	1704	1838	2006	6000	5000	1	1	1	1	1	1
2	65	0	5	1000	373020	373021.962	373	891.976	3	2	4	5	1	32451	0	1000	868	310	0	3	2	4	5	1	1314	1524	1728	1892	2030	6000	5000	1	1	1	1	1	1
2	66	1	5	1000	378020	378022.002	378	892.028	1	3	2	5	4	13254	0	1000	890	342	0	1	3	2	5	4	1346	1564	1748	1902	2092	6000	5000	1	1	1	1	1	1
2	67	1	5	1000	383020	383021.977	383	889.959	1	3	2	5	4	13254	0	1000	940	450	0	1	3	2	5	4	1454	1686	1884	2060	2230	6000	5000	1	1	1	1	1	1
2	68	0	5	1000	388020	388021.991	388	888.008	1	4	5	2	3	14523	0	16000	814	474	0	1	4	5	2	3	1478	1666	1826	1996	2172	6000	5000	1	1	1	1	1	1
3	1	1	5	1000	8020	8021.985	9	17.98	3	5	1	2	4	35124	0	1000	812	360	0	3	5	1	2	4	1364	1564	1708	1888	2040	6000	5000	1	1	1	1	1	1
3	2	1	5	1000	13020	13020.009	14	13.963	3	2	4	5	1	32451	0	1000	872	336	0	3	2	4	5	1	1340	1526	1740	1904	2050	6000	5000	1	1	1	1	1	1
3	3	1	5	1000	18020	18020.003	19	11.998	1	4	5	2	3	14523	0	1000	758	312	0	1	4	5	2	3	1316	1512	1652	1788	1942	6000	5000	1	1	1	1	1	1
3	4	1	5	1000	23020	23020.021	24	10.015	1	4	5	2	3	14523	0	1000	760	320	0	1	4	5	2	3	1324	1526	1666	1800	1950	6000	5000	1	1	1	1	1	1
3	5	0	5	1000	28020	28022.015	29	10.013	3	5	1	2	4	35124	0	1000	782	342	0	3	5	1	2	4	1346	1558	1682	1816	2000	6000	5000	1	1	1	1	1	1
3	6	0	5	1000	33020	33020.018	34	6.026	1	4	5	2	3	14523	0	1000	724	368	0	1	4	5	2	3	1372	1532	1668	1798	1954	6000	5000	1	1	1	1	1	1
